id,def,age,inc_brac4,inc_brac3,inc_brac2,inc_brac1,income_missing,kin_missing,credit_score_avg,credit_score,credit_score_m,deposit_min_avg,deposit_max_avg,total_deposit,monthly_deposit_avg,min_rec_avg,max_rec_avg,total_rec,monthly_rec_avg,avg_monthly_inc,rec_inc_r,d_inc_r,airtime_min_avg,airtime_max_avg,total_airtime,monthly_airtime_avg,a_inc_r,avg_min_paybill,avg_max_paybill,total_paybill,monthly_paybill_avg,p_inc_r,avg_min_transfered,avg_max_transfered,total_transfered,avg_monthly_transferred,t_inc_r,avg_min_withdrawals,total_withdrawals,avg_withdrawls,w_inc_r,w_dep_r,avg_min_sent,avg_max_sent,avg_monthly_sent,s_inc_r,s_rec_r,monthly_exp_avg,inc-exp,exp-inc,rec_exp_r,d_exp_r,inc_exp_r,t_exp_r,w_exp_r,s_exp_r,p_exp_r,a_exp_r,total_sent
69,1,26,0,0,0,0,1,1,0,0,1,214.2857143,260,5630,804.2857143,24.28571429,322.7142857,6177,882.4285714,1686.714286,0.523164225,0.476835775,2.142857143,30.42857143,552,78.85714286,0.046751927,1.428571429,29.14285714,310,44.28571429,0.026255611,17.42857143,207,2118,302.5714286,0.179385111,155.7142857,1090,155.7142857,0.092318116,0.193605684,5,588.5714286,1397.714286,0.828660964,0.828660964,1979.142857,-292.4285714,292.4285714,0.44586401,0.406380829,0.852244839,0.152880035,0.078677638,0.70622203,0.022376209,0.039844088,40184.28571
70,0,27,0,1,0,0,0,0,0,0,1,785.7142857,4864.285714,64600,9228.571429,92.85714286,3785.714286,78107,11158.14286,20386.71429,0.547324238,0.452675762,1.428571429,7.142857143,80,11.42857143,5.61E-04,153.5714286,1110.714286,14025,2003.571429,0.09827829,267.1428571,1857.142857,30266,4323.714286,0.212084901,928.5714286,47830,6832.857143,0.335162256,0.740402477,23.14285714,4602,12582,0.617166642,0.617166642,25753.57143,-5366.857143,5366.857143,0.433265844,0.358341423,0.791607267,0.167887949,0.265316877,0.488553599,0.077797809,4.44E-04,361732.5
71,1,29,0,0,0,0,1,1,15.64,782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,0,27,0,0,0,1,0,0,0,0,1,7228.571429,7915.714286,360515,51502.14286,345.2857143,6080,102905,14700.71429,66202.85714,0.222055587,0.777944413,51.14285714,207.1428571,9576,1368,0.020663761,244.4285714,6753.428571,262255,37465,0.565912132,357.1428571,1712.285714,63986,9140.857143,0.138073454,4658.571429,103152,14736,0.222588581,0.286124017,136.8571429,5089.428571,18657,0.281815632,0.281815632,81366.85714,-15164,15164,0.180672018,0.632962175,0.813634193,0.112341283,0.18110568,0.229294834,0.46044546,0.016812742,536388.75
73,1,24,0,0,0,0,1,1,14.61,745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,0,48,0,0,0,0,0,0,0,0,1,214.2857143,4428.571429,112100,16014.28571,75.28571429,4142.857143,70614,10087.71429,26102,0.386472848,0.613527152,9,21.42857143,1313,187.5714286,0.007186094,0,0,0,0,0,0,0,0,0,0,657.1428571,52900,7557.142857,0.289523518,0.471900089,3.571428571,4600,18021,0.690406865,0.690406865,25765.71429,336.2857143,-336.2857143,0.391516966,0.621534708,1.013051674,0,0.293302284,0.699417831,0,0.007279885,518103.75
75,1,23,0,0,0,0,1,1,14.32,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,1,25,0,0,0,0,1,1,15,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,1,31,0,0,0,0,1,1,14.74,737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,1,25,0,0,0,0,1,1,0,0,0,714.2857143,71.42857143,500,71.42857143,15.85714286,3535.714286,87838,12548.28571,12619.71429,0.994339922,0.005660078,8.571428571,78.57142857,2006,286.5714286,0.022708234,46.57142857,274.7142857,3973,567.5714286,0.044974982,2071.428571,3028.571429,63359,9051.285714,0.717233807,68.57142857,27620,3945.714286,0.312662727,55.24,15.85714286,1444.285714,8362.285714,0.662636691,0.662636691,22213.42857,-9593.714286,9593.714286,0.564896395,0.003215558,0.568111953,0.407469098,0.177627433,0.376451825,0.025550825,0.012900819,240415.7143
79,1,22,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,1,24,0,0,0,0,1,1,14.32,716,0,0,0,0,0,0,0,0,0,0,0,0,2.857142857,7.142857143,100,14.28571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.428571429,504.2857143,520,0,0,534.2857143,-534.2857143,534.2857143,0,0,0,0,0,0.973262032,0,0.026737968,14950
81,1,24,0,0,0,0,1,1,15,750,0,500,1164.285714,21450,3064.285714,250,1042.857143,14984,2140.571429,5204.857143,0.411264204,0.588735796,30,112.8571429,6015,859.2857143,0.165093045,91.42857143,107.1428571,1090,155.7142857,0.02991711,24.28571429,714.2857143,21370,3052.857143,0.586540045,381.4285714,9700,1385.714286,0.266234836,0.452214452,42.14285714,531.4285714,2190.142857,0.420788275,0.420788275,7643.714286,-2438.857143,2438.857143,0.28004336,0.40088962,0.680932979,0.39939446,0.18128808,0.286528614,0.020371547,0.112417299,62966.60714
82,1,25,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,0,31,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,1,29,0,0,0,0,1,1,5.48,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,0,62,1,0,0,0,0,0,0,0,1,3428.571429,428.5714286,5400,771.4285714,1542.857143,2007.142857,16350,2335.714286,3107.142857,0.751724138,0.248275862,4.285714286,4.285714286,30,4.285714286,0.00137931,245.7142857,245.7142857,1720,245.7142857,0.07908046,0,0,0,0,0,178.5714286,8500,1214.285714,0.390804598,1.574074074,497.1428571,2549.714286,3955.428571,1.273011494,1.273011494,5419.714286,-2312.571429,2312.571429,0.430966313,0.142337498,0.573303811,0,0.224049765,0.729822342,0.045337129,7.91E-04,113718.5714
86,0,27,0,0,0,1,0,0,0,0,1,2285.714286,300,2200,314.2857143,311.4285714,4414.285714,43950,6278.571429,6592.857143,0.952329361,0.047670639,4.285714286,11.42857143,352,50.28571429,0.007627302,90,132.8571429,1020,145.7142857,0.022101842,0,0,0,0,0,707.1428571,21150,3021.428571,0.458288191,9.613636364,57.85714286,928.5714286,1554.428571,0.235774648,0.235774648,4771.857143,1821,-1821,1.315750082,0.065862348,1.38161243,0,0.633176661,0.325749184,0.030536179,0.010537976,44689.82143
87,1,33,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,1,21,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,1,27,0,0,0,0,1,1,14.06,703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,1,27,0,0,0,0,1,1,14.26,713,0,0,0,0,0,28.57142857,2865.714286,37660,5380,5380,1,0,2.857142857,14.28571429,1217,173.8571429,0.032315454,17.14285714,17.14285714,120,17.14285714,0.003186405,0,0,0,0,0,285.7142857,15600,2228.571429,0.414232608,0,38.57142857,1437.142857,3405.285714,0.632952735,0.632952735,5824.857143,-444.8571429,444.8571429,0.923627802,0,0.923627802,0,0.382596753,0.584612743,0.002943052,0.029847452,97901.96429
91,0,61,0,0,0,0,1,1,15.5,775,0,0,0,0,0,0.857142857,32.85714286,886,126.5714286,126.5714286,1,0,0.714285714,14.28571429,285,40.71428571,0.321670429,0,0,0,0,0,0,0,0,0,0,11.42857143,180,25.71428571,0.203160271,0,7,14.28571429,42.28571429,0.334085779,0.334085779,108.7142857,17.85714286,-17.85714286,1.164257556,0,1.164257556,0,0.23653088,0.388961892,0,0.374507227,1215.714286
92,1,30,0,0,0,0,1,1,15.46,773,0,3142.857143,3342.857143,46840,6691.428571,104.2857143,4800,118047,16863.85714,23555.28571,0.715926665,0.284073335,5,78.57142857,2080,297.1428571,0.0126147,268.5714286,404.2857143,6470,924.2857143,0.039238994,42.85714286,2957.142857,21000,3000,0.12735995,400,54450,7778.571429,0.330226155,1.162467976,5.714285714,3778.571429,15136.28571,0.642585528,0.642585528,27136.28571,-3581,3581,0.621450456,0.246586016,0.868036472,0.110553081,0.286648346,0.557787675,0.034060878,0.010950019,435168.2143
93,1,39,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,0,20,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,1,21,0,0,0,0,1,1,14.73,751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,1,25,0,0,0,0,1,1,0,0,0,500,84.28571429,1060,151.4285714,22.85714286,1599.714286,22703,3243.285714,3394.714286,0.955392838,0.044607162,5,60,1655,236.4285714,0.069646088,29.28571429,39.28571429,355,50.71428571,0.014939191,9.714285714,190.2857143,4566,652.2857143,0.192147456,185.7142857,7350,1050,0.309304381,6.933962264,10.71428571,1380.857143,1901.285714,0.560072381,0.560072381,3890.714286,-496,496,0.833596475,0.038920507,0.872516982,0.167651918,0.269873325,0.488672664,0.013034698,0.060767395,54661.96429
97,1,25,0,0,0,0,1,1,5.42,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,0,48,0,0,0,0,1,1,10.28,514,0,0,0,0,0,1285.714286,1285.714286,9000,1285.714286,1285.714286,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228.5714286,1314.285714,1542.857143,1.2,1.2,1542.857143,-257.1428571,257.1428571,0.833333333,0,0.833333333,0,0,1,0,0,44357.14286
99,1,26,0,0,0,0,1,1,13.06,653,0,142.8571429,428.5714286,5240,748.5714286,14.28571429,714.2857143,7394,1056.285714,1804.857143,0.585246161,0.414753839,7.142857143,7.142857143,100,14.28571429,0.00791515,0,0,0,0,0,0,0,0,0,0,55.71428571,5270,752.8571429,0.417128384,1.005725191,1.571428571,657.1428571,1046.142857,0.579626405,0.579626405,1813.285714,-8.428571429,8.428571429,0.582525802,0.412825967,0.995351769,0,0.415189475,0.576932167,0,0.007878358,30076.60714
100,1,28,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,1,34,0,0,1,0,0,0,0,0,1,10285.71429,1028.571429,7200,1028.571429,82.42857143,2542.857143,34694,4956.285714,5984.857143,0.828137681,0.171862319,4.285714286,54.28571429,1065,152.1428571,0.025421301,227.1428571,227.1428571,1590,227.1428571,0.037952929,137.1428571,137.1428571,960,137.1428571,0.022914976,1570,15990,2284.285714,0.381677567,2.220833333,373.8571429,2218.142857,3534.857143,0.590633504,0.590633504,6335.571429,-350.7142857,350.7142857,0.782294978,0.162348644,0.944643622,0.021646486,0.36054928,0.557938172,0.035851992,0.02401407,101627.1429
102,1,21,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,0,28,0,0,0,0,1,1,0,0,0,4642.857143,2665.714286,23500,3357.142857,165.2857143,2008.142857,20509,2929.857143,6287,0.466018314,0.533981686,17.71428571,26.42857143,364,52,0.008271035,166,208.8571429,2092,298.8571429,0.047535731,0,0,0,0,0,792.8571429,8000,1142.857143,0.181780999,0.340425532,399.5714286,1996.714286,4761.571429,0.757367811,0.757367811,6255.285714,31.71428571,-31.71428571,0.468381026,0.536688972,1.005069998,0,0.182702629,0.761207664,0.047776737,0.00831297,136895.1786
104,1,31,0,0,0,1,0,0,0,0,1,0,0,0,0,100,100,700,100,100,1,0,4.285714286,8.571428571,80,11.42857143,0.114285714,0,0,0,0,0,0,0,0,0,0,85.71428571,600,85.71428571,0.857142857,0,0,0,0,0,0,97.14285714,2.857142857,-2.857142857,1.029411765,0,1.029411765,0,0.882352941,0,0,0.117647059,0
105,0,21,0,0,0,0,1,1,14.32,716,0,1214.285714,121.4285714,850,121.4285714,142.8571429,142.8571429,1000,142.8571429,264.2857143,0.540540541,0.459459459,0.857142857,2.857142857,66,9.428571429,0.035675676,0,0,0,0,0,0,0,0,0,0,142.8571429,1000,142.8571429,0.540540541,1.176470588,7.142857143,15.71428571,45.71428571,0.172972973,0.172972973,198,66.28571429,-66.28571429,0.721500722,0.613275613,1.334776335,0,0.721500722,0.230880231,0,0.047619048,1314.285714
106,0,22,0,0,0,0,1,1,15.08,754,0,1571.428571,157.1428571,1100,157.1428571,0,0,0,0,157.1428571,0,1,7.142857143,7.142857143,50,7.142857143,0.045454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714,90.28571429,158.1428571,1.006363636,1.006363636,165.2857143,-8.142857143,8.142857143,0,0.950734659,0.950734659,0,0,0.956784788,0,0.043215212,4546.607143
107,0,26,0,0,0,0,1,1,14.78,739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,1,31,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,0,25,0,0,0,0,1,1,14.36,718,0,3785.714286,2210,27120,3874.285714,139.5714286,2064.285714,54668,7809.714286,11684,0.668411014,0.331588986,38.57142857,78.57142857,2635,376.4285714,0.03221744,123.2857143,900.5714286,12308,1758.285714,0.150486624,823.5714286,829.7142857,7251,1035.857143,0.088656038,614.2857143,14570,2081.428571,0.178143493,0.537241888,18,2514.714286,8607.142857,0.736660635,0.736660635,13859.14286,-2175.142857,2175.142857,0.563506298,0.279547282,0.84305358,0.07474179,0.150184509,0.621044385,0.126868287,0.027161028,247455.3571
110,0,28,0,0,1,0,0,0,14.92,746,0,857.1428571,85.71428571,600,85.71428571,75.71428571,2204.285714,22530,3218.571429,3304.285714,0.974059663,0.025940337,1.285714286,7.142857143,137,19.57142857,0.005923044,0,0,0,0,0,0,0,0,0,0,1271.428571,8900,1271.428571,0.384781669,14.83333333,21.85714286,592.5714286,1568.142857,0.47457847,0.47457847,2859.142857,445.1428571,-445.1428571,1.125712002,0.029979015,1.155691016,0,0.444688718,0.548466074,0,0.006845208,45084.10714
111,0,39,0,0,0,0,0,0,0,0,1,2285.714286,728.5714286,7200,1028.571429,522.8571429,11285.71429,305372,43624.57143,44653.14286,0.976965307,0.023034693,16.14285714,200,26067,3723.857143,0.083395186,282,1835.714286,31230,4461.428571,0.09991298,81.42857143,81.42857143,570,81.42857143,0.00182358,1814.285714,193300,27614.28571,0.618417517,26.84722222,133.2857143,3368.857143,9572.857143,0.214382606,0.214382606,45453.85714,-800.7142857,800.7142857,0.959755105,0.022628914,0.982384019,0.001791456,0.607523485,0.210606046,0.098152915,0.081926098,275219.6429
112,1,29,0,0,0,0,1,1,16.52,826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1,22,0,0,0,0,1,1,14.32,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,1,23,0,0,0,0,1,1,14.32,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,1,30,0,0,0,0,1,1,14.52,726,0,1785.714286,1428.571429,19250,2750,92.85714286,2000,39950,5707.142857,8457.142857,0.674831081,0.325168919,2.285714286,7.142857143,383,54.71428571,0.006469595,14,14,98,14,0.001655405,2457.142857,2457.142857,17200,2457.142857,0.290540541,300,26300,3757.142857,0.444256757,1.366233766,3.857142857,2300,4425.428571,0.523277027,0.523277027,10708.42857,-2251.285714,2251.285714,0.532958017,0.256807055,0.789765072,0.229458771,0.350858469,0.413265919,0.001307381,0.00510946,127231.0714
116,1,27,0,0,0,0,1,1,15.14,757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,1,36,0,0,0,0,1,1,15.76,786,0,1428.571429,142.8571429,1000,142.8571429,12.14285714,1457.142857,22452,3207.428571,3350.285714,0.957359713,0.042640287,2.857142857,7.142857143,135,19.28571429,0.005756439,12.14285714,85.71428571,870,124.2857143,0.037097049,122.8571429,122.8571429,860,122.8571429,0.036670646,1428.571429,10000,1428.571429,0.426402865,10,7.142857143,471.4285714,1072.285714,0.320057991,0.320057991,2767.285714,583,-583,1.159052191,0.051623561,1.210675752,0.044396262,0.51623561,0.387486449,0.044912498,0.006969181,30828.21429
118,1,26,0,0,0,0,1,1,14.65,747,0,0,0,0,0,0,0,0,0,0,0,0,14.28571429,14.28571429,100,14.28571429,0,0,0,0,0,0,0,0,0,0,0,14.28571429,100,14.28571429,0,0,0,0,0,0,0,28.57142857,-28.57142857,28.57142857,0,0,0,0,0.5,0,0,0.5,0
119,0,28,0,0,0,0,1,1,14.8,740,0,0,0,0,0,142.8571429,142.8571429,1000,142.8571429,142.8571429,1,0,2.857142857,2.857142857,20,2.857142857,0.02,48.57142857,48.57142857,340,48.57142857,0.34,0,0,0,0,0,0,0,0,0,0,6.714285714,42.85714286,133.7142857,0.936,0.936,185.1428571,-42.28571429,42.28571429,0.771604938,0,0.771604938,0,0,0.722222222,0.262345679,0.015432099,3844.285714
120,0,31,0,0,0,0,1,1,14.54,727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,0,28,0,0,0,0,1,1,0,0,0,142.8571429,250,3150,450,0.142857143,0.142857143,2,0.285714286,450.2857143,6.35E-04,0.999365482,0.714285714,0.714285714,5,0.714285714,0.001586294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,142.8571429,428.5714286,0.95177665,0.95177665,429.2857143,21,-21,6.66E-04,1.048252912,1.048918469,0,0,0.998336106,0,0.001663894,12321.42857
122,0,32,0,0,0,0,1,1,14.84,742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,1,41,0,0,0,0,1,1,14.2,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,1,46,0,0,0,0,1,1,17.28,864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,1,39,0,0,0,0,1,1,15.76,788,0,285.7142857,85.71428571,1000,142.8571429,4.285714286,600,12207,1743.857143,1886.714286,0.924282577,0.075717423,0.714285714,14.28571429,1186,169.4285714,0.089800863,9.285714286,194.2857143,3225,460.7142857,0.244188688,41.14285714,41.14285714,288,41.14285714,0.021806618,57.14285714,1200,171.4285714,0.090860907,1.2,2.857142857,371.4285714,1090.857143,0.578178239,0.578178239,1933.571429,-46.85714286,46.85714286,0.901884004,0.073882527,0.975766531,0.021278168,0.088659032,0.564166975,0.238271149,0.087624677,31362.14286
126,0,31,0,0,0,0,1,1,14.36,718,0,3428.571429,7042.857143,173230,24747.14286,414.2857143,9814.285714,179912,25701.71429,50448.85714,0.509460783,0.490539217,18.57142857,57.14285714,2560,365.7142857,0.007249209,1528.571429,4162.714286,39892,5698.857143,0.112963057,0,0,0,0,0,4743.571429,86672,12381.71429,0.245431016,0.500329042,22.71428571,12246.57143,33192.71429,0.657947794,0.657947794,51639,-1190.142857,1190.142857,0.497719055,0.47923358,0.976952635,0,0.239774478,0.642783832,0.110359557,0.007082133,954290.5357
127,0,31,0,0,0,0,1,1,14.24,712,0,14285.71429,5000,60000,8571.428571,153.8571429,1575.285714,12304,1757.714286,10329.14286,0.170170392,0.829829608,17.14285714,35.71428571,900,128.5714286,0.012447444,275.7142857,275.7142857,1930,275.7142857,0.026692852,228.5714286,3285.714286,46100,6585.714286,0.637585749,3500,24500,3500,0.33884709,0.408333333,167.1428571,8726.714286,9306.142857,0.900959836,0.900959836,19796.14286,-9467,9467,0.088790746,0.432984781,0.521775526,0.33267664,0.176802119,0.470098793,0.013927677,0.006494772,267551.6071
128,1,22,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,1,29,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,1,25,0,0,0,0,1,1,12.64,632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,1,23,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,0,37,0,0,0,0,1,1,14.36,718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,0,31,0,0,0,0,1,1,15.3,765,0,0,0,0,0,65.71428571,287,4298,614,614,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.857142857,2.857142857,2.857142857,0.004653327,0.004653327,2.857142857,611.1428571,-611.1428571,214.9,0,214.9,0,0,1,0,0,82.14285714
134,0,26,0,0,1,0,0,0,14.3,715,0,5000,500,3500,500,181.4285714,325.7142857,4460,637.1428571,1137.142857,0.560301508,0.439698492,15.57142857,38.42857143,913,130.4285714,0.114698492,164.2857143,164.2857143,1150,164.2857143,0.144472362,7.142857143,285.7142857,2575,367.8571429,0.323492462,171.4285714,1200,171.4285714,0.150753769,0.342857143,197,676.5714286,1146.285714,1.008040201,1.008040201,1980.285714,-843.1428571,843.1428571,0.321742894,0.252488818,0.574231713,0.185759631,0.086567595,0.578848651,0.082960612,0.065863512,32955.71429
135,1,22,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,1,24,0,0,0,0,1,1,14.32,716,0,285.7142857,142.8571429,1400,200,84.28571429,3575.285714,53467,7638.142857,7838.142857,0.974483752,0.025516248,5,50,1495,213.5714286,0.027247708,15.71428571,28.57142857,375,53.57142857,0.006834709,21.14285714,1037.857143,24548,3506.857143,0.447409189,714.2857143,9500,1357.142857,0.173145971,6.785714286,11.42857143,3653.285714,5398.428571,0.688738222,0.688738222,10529.57143,-2691.428571,2691.428571,0.725399216,0.018994125,0.744393341,0.333048421,0.128888708,0.512692146,0.005087712,0.020283012,155204.8214
137,1,28,0,0,0,1,0,0,15.34,767,0,214.2857143,1214.285714,37950,5421.428571,243.5714286,2350,46076,6582.285714,12003.71429,0.548354081,0.451645919,3.571428571,23.71428571,2257,322.4285714,0.026860734,29.71428571,654,6297,899.5714286,0.07494109,26.57142857,1657.142857,36689,5241.285714,0.436638659,207.1428571,24100,3442.857143,0.286815986,0.635046113,11.85714286,1963.285714,8062.285714,0.671649251,0.671649251,17968.42857,-5964.714286,5964.714286,0.366325062,0.301719683,0.668044745,0.291694162,0.191605912,0.448691753,0.050064001,0.017944172,231790.7143
138,0,33,1,0,0,0,0,0,0,0,1,71.42857143,285.7142857,5550,792.8571429,862.1428571,1289.285714,17790,2541.428571,3334.285714,0.762210797,0.237789203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.28571429,72.57142857,326.1428571,0.09781491,0.09781491,326.1428571,3008.142857,-3008.142857,7.792378449,2.431011827,10.22339028,0,0,1,0,0,9376.607143
139,0,27,0,0,0,0,1,1,14.36,718,0,642.8571429,371.4285714,3630,518.5714286,146.7142857,146.7142857,1027,146.7142857,665.2857143,0.220528237,0.779471763,0.714285714,3.571428571,192,27.42857143,0.041228259,48.57142857,48.57142857,340,48.57142857,0.073008374,0,0,0,0,0,0,0,0,0,0,162.1428571,162.1428571,162.1428571,0.243719132,0.243719132,238.1428571,427.1428571,-427.1428571,0.616076785,2.177564487,2.793641272,0,0,0.680863827,0.203959208,0.115176965,4661.607143
